latitude,longitude,delta_mae_uatm
-34.5,28.5,
-34.5,29.5,0.10314521891991113
-34.5,30.5,-0.03783281290731022
-34.5,31.5,1.0997177348937583
-34.5,32.5,0.41154208338828013
-34.5,33.5,0.6993889962648288
-34.5,34.5,1.0258579444711593
-34.5,35.5,-1.337954894550485
-34.5,36.5,-4.65452162901277
-34.5,37.5,-0.4797733774447659
-34.5,38.5,
-34.5,39.5,-1.5023140457977906
-34.5,40.5,
-34.5,41.5,-1.8901537187208621
-34.5,42.5,-0.24044382397569208
-34.5,43.5,0.7820526623705533
-34.5,44.5,2.7807510614285595
-34.5,45.5,-2.1534994029452825
-34.5,46.5,-0.024822084887588858
-34.5,47.5,0.5638821447314415
-34.5,48.5,0.47334247521060924
-34.5,49.5,0.6532354579481083
-34.5,50.5,1.0904471972699774
-34.5,51.5,0.37449194003915265
-34.5,52.5,1.9371501222043146
-34.5,53.5,6.3600909686619875
-34.5,54.5,1.3314886892367568
-34.5,55.5,2.585773408495754
-34.5,56.5,2.5147998519228096
-34.5,57.5,-0.7155119691863447
-34.5,58.5,1.0912229255578012
-34.5,59.5,0.6402504051146378
-34.5,60.5,0.6596892312344593
-34.5,61.5,3.896096238364187
-34.5,62.5,2.18588047624492
-34.5,63.5,-0.4139099255887304
-34.5,64.5,1.126130282544736
-34.5,65.5,0.6903365172413827
-34.5,66.5,0.4147345461089049
-34.5,67.5,0.5284011832946955
-34.5,68.5,-0.1107887041043707
-34.5,69.5,-3.159875662733307
-34.5,70.5,-1.5007961505501353
-34.5,71.5,-0.19158284242760892
-34.5,72.5,2.0963214026429338
-34.5,73.5,1.0343390410544053
-34.5,74.5,-2.210262722934674
-34.5,75.5,2.5944128887866604
-34.5,76.5,6.035644228160535
-34.5,77.5,-0.4252200567138651
-34.5,78.5,0.711157742435109
-34.5,79.5,-0.03288724356065842
-34.5,80.5,0.8968137667569742
-34.5,81.5,2.465469081634269
-34.5,82.5,-0.7835212327229311
-34.5,83.5,
-34.5,84.5,-1.0354333357247247
-34.5,85.5,1.9088198148883988
-34.5,86.5,1.0461594058834862
-34.5,87.5,1.0244715725615023
-34.5,88.5,1.7159616714996773
-34.5,89.5,0.24846817362813578
-34.5,90.5,0.013130926295772838
-34.5,91.5,0.7947232037237271
-34.5,92.5,0.36760864346669564
-34.5,93.5,-1.343983659003956
-34.5,94.5,2.9422063197825086
-34.5,95.5,0.15561743794742
-34.5,96.5,2.87819995656237
-34.5,97.5,0.6498610255337525
-34.5,98.5,-0.8186429129486612
-34.5,99.5,-1.7699116381634248
-34.5,100.5,-0.8873338226417644
-34.5,101.5,-0.3229556641605482
-34.5,102.5,-0.6585134661842424
-34.5,103.5,-1.846885789755028
-34.5,104.5,1.0852587033304477
-34.5,105.5,-2.44634588817736
-34.5,106.5,2.223697280507463
-34.5,107.5,
-34.5,108.5,3.83657291897658
-34.5,109.5,-12.193047857001257
-34.5,110.5,-8.942022987625393
-34.5,111.5,-14.196501031814027
-34.5,112.5,-10.619777781479486
-34.5,113.5,-8.540588313102017
-34.5,114.5,-12.551525913779157
-34.5,115.5,-8.863131685751323
-34.5,119.5,5.879782675820392
-34.5,120.5,4.330916004707299
-34.5,121.5,7.118853776053033
-34.5,122.5,3.6459776697221393
-34.5,123.5,3.161899112502045
-34.5,124.5,7.8847381646803925
-34.5,125.5,9.036581057030961
-34.5,126.5,6.5238275501263026
-34.5,127.5,3.2048963054831807
-34.5,128.5,13.232917905761077
-34.5,129.5,6.055498498359336
-34.5,130.5,0.4614739599757183
-34.5,131.5,14.68213553254121
-34.5,132.5,5.313308134024737
-34.5,133.5,9.263118854804464
-34.5,134.5,9.05073993215645
-34.5,135.5,
-34.5,136.5,2.483375255994517
-34.5,137.5,7.534685051657483
-34.5,138.5,6.1632446745396265
-34.5,151.5,-2.0830149734421823
-34.5,152.5,5.238960977816612
-34.5,153.5,4.483187742693913
-34.5,154.5,-1.9991207727776263
-34.5,155.5,-3.7524368843927984
-34.5,156.5,-7.463523168309612
-34.5,157.5,-5.132472215691589
-34.5,158.5,-5.550887555993505
-34.5,159.5,-0.11686095311628453
-34.5,160.5,-0.6487660841397114
-34.5,161.5,2.4230447824177705
-34.5,162.5,2.204298769693976
-34.5,163.5,0.6707279588621633
-34.5,164.5,2.3311881235371823
-34.5,165.5,-1.3821804653074743
-34.5,166.5,7.331255616769813
-34.5,167.5,3.8873772696470628
-34.5,168.5,-0.22197417628878613
-34.5,169.5,7.536324485002801
-34.5,170.5,1.6100134744095334
-34.5,171.5,6.694171371751569
-34.5,172.5,6.391434612859313
-34.5,173.5,
-34.5,174.5,6.125145683701753
-34.5,175.5,2.5433524590512633
-34.5,176.5,5.852885571109493
-34.5,177.5,-0.6209620140530223
-34.5,178.5,1.4423531893610981
-34.5,179.5,6.068105047200746
-33.5,-179.5,0.09047764337139519
-33.5,-178.5,5.477780246077879
-33.5,-177.5,
-33.5,-176.5,7.490050515113875
-33.5,-175.5,9.980773166274613
-33.5,-174.5,8.96214403726744
-33.5,-173.5,
-33.5,-172.5,6.846552552669392
-33.5,-171.5,8.58055056137879
-33.5,-170.5,3.7001475331925517
-33.5,-169.5,21.951958434296568
-33.5,-168.5,14.441278570984403
-33.5,-167.5,1.081283498024205
-33.5,-166.5,1.5794492544176926
-33.5,-165.5,12.956617034011355
-33.5,-164.5,2.2023501644983763
-33.5,-163.5,2.597027730955804
-33.5,-162.5,1.4517334112119418
-33.5,-161.5,7.455278654638687
-33.5,-160.5,4.445861243489993
-33.5,-159.5,7.491582403721509
-33.5,-158.5,0.678705254840219
-33.5,-157.5,3.155301485103128
-33.5,-156.5,23.87811604637076
-33.5,-155.5,-1.3576354659395289
-33.5,-154.5,7.3528517803769144
-33.5,-153.5,9.20813252713514
-33.5,-152.5,0.15531613780431552
-33.5,-151.5,11.025102381054976
-33.5,-150.5,11.844655352416638
-33.5,-149.5,2.2816761681728224
-33.5,-148.5,7.117223715870802
-33.5,-147.5,16.60518044452875
-33.5,-146.5,-0.06681658036033422
-33.5,-145.5,5.83619036600145
-33.5,-144.5,7.3498944284354195
-33.5,-143.5,15.030884213293712
-33.5,-142.5,0.38820828183114164
-33.5,-141.5,3.1710739585108136
-33.5,-140.5,
-33.5,-139.5,11.925345061826865
-33.5,-138.5,7.254881976663236
-33.5,-137.5,4.367327937596407
-33.5,-136.5,3.6306863260471314
-33.5,-135.5,9.14538038591634
-33.5,-134.5,-1.1977520905701624
-33.5,-133.5,22.18607611324043
-33.5,-132.5,12.471907688928752
-33.5,-131.5,13.327378304876081
-33.5,-130.5,5.021953230529615
-33.5,-129.5,-0.4709225787607778
-33.5,-128.5,1.5741252174326448
-33.5,-127.5,
-33.5,-126.5,7.881336209178464
-33.5,-125.5,8.70168755893874
-33.5,-124.5,8.900566908857229
-33.5,-123.5,6.435783633168944
-33.5,-122.5,12.48079440731649
-33.5,-121.5,6.938800767119048
-33.5,-120.5,8.022900491387443
-33.5,-119.5,20.469638476023064
-33.5,-118.5,14.147731057586988
-33.5,-117.5,10.696823026254918
-33.5,-116.5,4.639312014893601
-33.5,-115.5,7.617385155699461
-33.5,-114.5,5.579380848876667
-33.5,-113.5,
-33.5,-112.5,11.231876802506331
-33.5,-111.5,2.1309757124536794
-33.5,-110.5,23.968181498817387
-33.5,-109.5,-4.355411211530866
-33.5,-108.5,22.703468053119458
-33.5,-107.5,22.15431822016181
-33.5,-106.5,-2.038735657346816
-33.5,-105.5,
-33.5,-104.5,26.791462219626602
-33.5,-103.5,28.232685762829554
-33.5,-102.5,11.962499557202117
-33.5,-101.5,
-33.5,-100.5,
-33.5,-99.5,1.4627481804122446
-33.5,-98.5,25.882057993490445
-33.5,-97.5,14.454908256691352
-33.5,-96.5,11.500726704761297
-33.5,-95.5,33.45751927807057
-33.5,-94.5,26.038014719917015
-33.5,-93.5,17.22587209843528
-33.5,-92.5,
-33.5,-91.5,6.252506780753141
-33.5,-90.5,1.8502605885553063
-33.5,-89.5,-0.10971230760183559
-33.5,-88.5,2.5014235177188873
-33.5,-87.5,3.7951938403485173
-33.5,-86.5,38.412591766192534
-33.5,-85.5,3.2128877307990518
-33.5,-84.5,
-33.5,-83.5,34.48929261479763
-33.5,-82.5,-2.777638180159002
-33.5,-81.5,13.373840323284764
-33.5,-80.5,1.3408574913835407
-33.5,-79.5,
-33.5,-78.5,7.23180835042751
-33.5,-77.5,10.89427967154303
-33.5,-76.5,1.33243510939427
-33.5,-75.5,2.0331262988268124
-33.5,-74.5,2.9116697065443518
-33.5,-73.5,7.864115908641011
-33.5,-72.5,22.823242613577897
-33.5,-52.5,0.13527934970289834
-33.5,-51.5,1.8905088188716164
-33.5,-50.5,5.394534475368054
-33.5,-49.5,-8.88676755743324
-33.5,-48.5,0.6813133057836218
-33.5,-47.5,1.0587313538325276
-33.5,-46.5,2.6096889460752672
-33.5,-45.5,3.4127813355086225
-33.5,-44.5,3.3938551323413666
-33.5,-43.5,
-33.5,-42.5,4.54997594405147
-33.5,-41.5,3.750694010370915
-33.5,-40.5,8.252328924897627
-33.5,-39.5,4.080802323313485
-33.5,-38.5,5.800303263531062
-33.5,-37.5,11.43741647172458
-33.5,-36.5,
-33.5,-35.5,17.957154462755696
-33.5,-34.5,3.6647966876185913
-33.5,-33.5,7.522191915446782
-33.5,-32.5,4.965408659951747
-33.5,-31.5,9.765437072655576
-33.5,-30.5,7.563053906166406
-33.5,-29.5,14.035393510594016
-33.5,-28.5,
-33.5,-27.5,2.8807429856996833
-33.5,-26.5,20.22220550664375
-33.5,-25.5,1.9873174951033814
-33.5,-24.5,21.20990910725581
-33.5,-23.5,11.518823222861268
-33.5,-22.5,8.039978310136949
-33.5,-21.5,16.24751888538747
-33.5,-20.5,2.7597248664112053
-33.5,-19.5,1.8037438290953478
-33.5,-18.5,2.164086019016919
-33.5,-17.5,6.835549882459677
-33.5,-16.5,9.401114872742555
-33.5,-15.5,3.946356982040612
-33.5,-14.5,4.069699914502955
-33.5,-13.5,3.266365486198401
-33.5,-12.5,2.8049754063034276
-33.5,-11.5,7.232722360640217
-33.5,-10.5,13.76746687407287
-33.5,-9.5,9.500567224887714
-33.5,-8.5,0.8533208712084077
-33.5,-7.5,1.4835953336676084
-33.5,-6.5,2.7582522414848367
-33.5,-5.5,-0.8206961323843016
-33.5,-4.5,-0.7956227034904746
-33.5,-3.5,-1.1063097840482299
-33.5,-2.5,0.00632112780254257
-33.5,-1.5,0.006560281335086238
-33.5,-0.5,3.839757553110953
-33.5,0.5,2.238841972292727
-33.5,1.5,6.9811278303658915
-33.5,2.5,1.4980047000285195
-33.5,3.5,5.517296692182367
-33.5,4.5,4.256059088938455
-33.5,5.5,3.383298923138091
-33.5,6.5,5.141214549193505
-33.5,7.5,
-33.5,8.5,4.7287327837419895
-33.5,9.5,-2.113123561888619
-33.5,10.5,-0.08881404994175313
-33.5,11.5,-0.4233392754281091
-33.5,12.5,-4.360602666586235
-33.5,13.5,-4.145526141380053
-33.5,14.5,-2.018516052213812
-33.5,15.5,-2.3869740056133963
-33.5,16.5,1.1002849425236114
-33.5,17.5,-2.431401958508811
-33.5,18.5,-1.907176978453009
-33.5,26.5,-2.5647313027569716
-33.5,27.5,-2.1548544395612943
-33.5,28.5,-3.348177841545546
-33.5,29.5,-2.193870099213794
-33.5,30.5,-0.7531355499026926
-33.5,31.5,-0.4496712885626941
-33.5,32.5,0.7462087859065889
-33.5,33.5,3.874549925391607
-33.5,34.5,2.8267454339946454
-33.5,35.5,-2.25747527542498
-33.5,36.5,0.19553359756034538
-33.5,37.5,-1.9766313640889432
-33.5,38.5,
-33.5,39.5,-0.7299543916151272
-33.5,40.5,-3.764355473317083
-33.5,41.5,2.7381789250250446
-33.5,42.5,-1.0717646010136797
-33.5,43.5,-0.4602679727751351
-33.5,44.5,0.7018230804169585
-33.5,45.5,-0.3602752975109116
-33.5,46.5,0.640953564380899
-33.5,47.5,1.537953307838726
-33.5,48.5,0.4140418197144813
-33.5,49.5,1.5493267462661784
-33.5,50.5,0.8647385210793903
-33.5,51.5,1.4745938315112261
-33.5,52.5,1.9784363279499568
-33.5,53.5,3.8138649773338145
-33.5,54.5,1.5298657495426236
-33.5,55.5,1.9063060843642203
-33.5,56.5,-1.0299283694552601
-33.5,57.5,2.074463494543748
-33.5,58.5,1.1186527437041907
-33.5,59.5,1.520055327315891
-33.5,60.5,1.8294813329350266
-33.5,61.5,0.5569582909288529
-33.5,62.5,0.6133841348517635
-33.5,63.5,1.5502933459503536
-33.5,64.5,1.668807661699673
-33.5,65.5,0.6844433968823065
-33.5,66.5,2.0938043112882934
-33.5,67.5,1.426225252662828
-33.5,68.5,1.2065388887212904
-33.5,69.5,-2.0196483022083553
-33.5,70.5,1.5962152513768793
-33.5,71.5,0.7640833344607385
-33.5,72.5,3.165284256412569
-33.5,73.5,1.471204202813773
-33.5,74.5,1.0961922668338353
-33.5,75.5,3.4792304470140802
-33.5,76.5,-1.1020959742145804
-33.5,77.5,-1.1929652436997724
-33.5,78.5,-2.8172491036899174
-33.5,79.5,-1.8002612059315197
-33.5,80.5,-1.9342910038672168
-33.5,81.5,1.1659550282871205
-33.5,82.5,2.1140178619870085
-33.5,83.5,0.0451985351577715
-33.5,84.5,-2.500000123405795
-33.5,85.5,-0.36264106621625203
-33.5,86.5,4.341031240718607
-33.5,87.5,1.1855021446980545
-33.5,88.5,-2.0161849825476743
-33.5,89.5,-0.466208487483609
-33.5,90.5,
-33.5,91.5,0.7150852400761583
-33.5,92.5,-0.04181740447547799
-33.5,93.5,1.9313252365107214
-33.5,94.5,
-33.5,95.5,-2.469098180379632
-33.5,96.5,-2.499011147726332
-33.5,97.5,2.699795947747319
-33.5,98.5,
-33.5,99.5,1.2444406303579854
-33.5,100.5,-2.6759722798914147
-33.5,101.5,-1.2610364695539609
-33.5,102.5,0.48861959697121193
-33.5,103.5,2.7135111236765592
-33.5,104.5,2.0168804486058107
-33.5,105.5,-0.2916148141518562
-33.5,106.5,
-33.5,107.5,-5.065520710839671
-33.5,108.5,-12.976668408457234
-33.5,109.5,-8.77937673326369
-33.5,110.5,
-33.5,111.5,-12.938986486490808
-33.5,112.5,-12.19123986845058
-33.5,113.5,-7.684872469169957
-33.5,114.5,-13.039591036409641
-33.5,115.5,-12.08217645516972
-33.5,122.5,9.130178410225376
-33.5,123.5,18.865151473262884
-33.5,124.5,10.002666580975593
-33.5,125.5,
-33.5,126.5,5.3457740811236
-33.5,127.5,10.182722073627184
-33.5,128.5,8.746176116338166
-33.5,129.5,16.42987980874935
-33.5,130.5,10.062633279799776
-33.5,131.5,
-33.5,132.5,9.424236923229456
-33.5,133.5,6.926652511443756
-33.5,134.5,6.406622358929693
-33.5,151.5,2.1238884465021215
-33.5,152.5,0.6673066630463111
-33.5,153.5,1.4863071283909655
-33.5,154.5,-0.5166686167691719
-33.5,155.5,-0.9871871964725027
-33.5,156.5,
-33.5,157.5,-9.576140468480983
-33.5,158.5,-1.1988511869340712
-33.5,159.5,-5.571180343227692
-33.5,160.5,-1.1227540358063992
-33.5,161.5,-5.9648837252780975
-33.5,162.5,-3.6074929647899427
-33.5,163.5,-3.721795403023946
-33.5,164.5,0.5892269355835849
-33.5,165.5,0.11908462438421896
-33.5,166.5,4.771222591286045
-33.5,167.5,-1.8173019790734686
-33.5,168.5,3.6276428822649844
-33.5,169.5,2.6718075135237367
-33.5,170.5,-6.718265069553488
-33.5,171.5,2.0713496142101917
-33.5,172.5,5.001050961159258
-33.5,173.5,3.0175533347316597
-33.5,174.5,1.794464143831095
-33.5,175.5,5.173387778549495
-33.5,176.5,3.632748108837492
-33.5,177.5,1.5658313748909451
-33.5,178.5,4.1211387980283485
-33.5,179.5,6.717113374528628
-32.5,-179.5,0.4755354985402196
-32.5,-178.5,4.56232089235062
-32.5,-177.5,4.18607590137586
-32.5,-176.5,6.661242315287398
-32.5,-175.5,0.7382113861118142
-32.5,-174.5,1.0811241669562888
-32.5,-173.5,0.830108572415611
-32.5,-172.5,8.515507198175834
-32.5,-171.5,7.89735391803775
-32.5,-170.5,6.294609283734027
-32.5,-169.5,1.82416993093087
-32.5,-168.5,
-32.5,-167.5,10.41792339698232
-32.5,-166.5,9.00651986814796
-32.5,-165.5,0.43549441196924654
-32.5,-164.5,3.3193239175777007
-32.5,-163.5,
-32.5,-162.5,
-32.5,-161.5,1.405104831920545
-32.5,-160.5,10.474505592474642
-32.5,-159.5,12.413694682922731
-32.5,-158.5,2.7980540752682757
-32.5,-157.5,24.38591780944944
-32.5,-156.5,4.793888165351516
-32.5,-155.5,6.7418589262093604
-32.5,-154.5,7.049573345702443
-32.5,-153.5,-1.1774306966245414
-32.5,-152.5,1.1479478537196037
-32.5,-151.5,3.113624139009975
-32.5,-150.5,10.383879558642843
-32.5,-149.5,9.180895115291593
-32.5,-148.5,-0.043209479363945036
-32.5,-147.5,
-32.5,-146.5,4.072765327161147
-32.5,-145.5,2.585989986682371
-32.5,-144.5,25.768472572213394
-32.5,-143.5,12.861768428239982
-32.5,-142.5,
-32.5,-141.5,14.032321623470125
-32.5,-140.5,
-32.5,-139.5,6.410098399691147
-32.5,-138.5,15.019005755343143
-32.5,-137.5,6.909744057354199
-32.5,-136.5,28.715573885031027
-32.5,-135.5,4.887676791534848
-32.5,-134.5,8.151187978681135
-32.5,-133.5,5.395337036953311
-32.5,-132.5,7.321080518427022
-32.5,-131.5,19.33632291158455
-32.5,-130.5,8.008396049847065
-32.5,-129.5,20.256635206066537
-32.5,-128.5,10.7643614999836
-32.5,-127.5,16.358157852533168
-32.5,-126.5,18.86089105970084
-32.5,-125.5,15.601859126991181
-32.5,-124.5,11.488818106827171
-32.5,-123.5,22.415268784957014
-32.5,-122.5,6.484742154387849
-32.5,-121.5,15.828265910302806
-32.5,-120.5,6.037895088470568
-32.5,-119.5,6.872958417293521
-32.5,-118.5,15.323055755226195
-32.5,-117.5,13.435728599537484
-32.5,-116.5,17.32789188325166
-32.5,-115.5,12.01245079936419
-32.5,-114.5,14.219269230931422
-32.5,-113.5,11.001517116953416
-32.5,-112.5,10.612545609146839
-32.5,-111.5,-7.048280145587882
-32.5,-110.5,-5.976413298031096
-32.5,-109.5,2.8938938959792715
-32.5,-108.5,3.7323145803612974
-32.5,-107.5,4.590721199457217
-32.5,-106.5,13.709919300486682
-32.5,-105.5,7.730486021089012
-32.5,-104.5,3.874225852188051
-32.5,-103.5,17.848198249721648
-32.5,-102.5,16.672799278291258
-32.5,-101.5,17.724759276462258
-32.5,-100.5,-3.2682254916329105
-32.5,-99.5,0.32901002164215853
-32.5,-98.5,-0.24959045617757525
-32.5,-97.5,21.493315923518434
-32.5,-96.5,30.843687793979985
-32.5,-95.5,15.90661904504963
-32.5,-94.5,25.612866384006708
-32.5,-93.5,25.818464125976814
-32.5,-92.5,2.959533036731539
-32.5,-91.5,0.3865950015527062
-32.5,-90.5,3.316012627618294
-32.5,-89.5,13.532979960587305
-32.5,-88.5,-1.3889366150746891
-32.5,-87.5,31.505957982317057
-32.5,-86.5,11.626392276497667
-32.5,-85.5,16.703238031571203
-32.5,-84.5,12.860958600947484
-32.5,-83.5,
-32.5,-82.5,9.268823553095599
-32.5,-81.5,15.18368547964552
-32.5,-80.5,20.523681914207884
-32.5,-79.5,3.354184209121584
-32.5,-78.5,3.3263483853124463
-32.5,-77.5,10.137613444629167
-32.5,-76.5,12.04435168440077
-32.5,-75.5,11.809058964067656
-32.5,-74.5,12.1011690487215
-32.5,-73.5,
-32.5,-72.5,19.760854067885205
-32.5,-51.5,1.9505473562566742
-32.5,-50.5,9.373224444600545
-32.5,-49.5,3.0598886537518855
-32.5,-48.5,-3.2022197251711484
-32.5,-47.5,-0.949041300295006
-32.5,-46.5,2.464202836598309
-32.5,-45.5,0.2811148672944128
-32.5,-44.5,2.0248848110662045
-32.5,-43.5,
-32.5,-42.5,6.371388974895385
-32.5,-41.5,13.938633390880913
-32.5,-40.5,1.6702211461879664
-32.5,-39.5,5.616850376611904
-32.5,-38.5,10.647623567763732
-32.5,-37.5,
-32.5,-36.5,12.025092769544159
-32.5,-35.5,13.591573269073294
-32.5,-34.5,
-32.5,-33.5,-0.6843185237323866
-32.5,-32.5,4.267392290081926
-32.5,-31.5,8.740833929155615
-32.5,-30.5,3.018649870625694
-32.5,-29.5,13.474723889604503
-32.5,-28.5,20.062341181861257
-32.5,-27.5,2.9325949881157864
-32.5,-26.5,0.7880223118555563
-32.5,-25.5,2.423148910562048
-32.5,-24.5,13.006485472925192
-32.5,-23.5,13.653307636878186
-32.5,-22.5,2.390966046283989
-32.5,-21.5,2.37223710186621
-32.5,-20.5,-0.31864598147753487
-32.5,-19.5,7.006667161670446
-32.5,-18.5,6.0128361062484945
-32.5,-17.5,14.628427252360252
-32.5,-16.5,2.3352367354692243
-32.5,-15.5,18.03644743898518
-32.5,-14.5,2.8419861690324604
-32.5,-13.5,1.8330300851917176
-32.5,-12.5,8.645520713725798
-32.5,-11.5,2.226593114532765
-32.5,-10.5,23.828335151002854
-32.5,-9.5,21.34594993176008
-32.5,-8.5,
-32.5,-7.5,
-32.5,-6.5,2.2351494323081287
-32.5,-5.5,0.8148740777991632
-32.5,-4.5,15.05354736587298
-32.5,-3.5,
-32.5,-2.5,3.153492749083748
-32.5,-1.5,6.107627486013817
-32.5,-0.5,
-32.5,0.5,
-32.5,1.5,4.808669766993011
-32.5,2.5,3.8680311546883033
-32.5,3.5,5.441962455019447
-32.5,4.5,4.028779615875598
-32.5,5.5,6.291355026615312
-32.5,6.5,1.7188420932515882
-32.5,7.5,1.255808111839408
-32.5,8.5,11.196563507573018
-32.5,9.5,1.6671055777510198
-32.5,10.5,1.5667636427458085
-32.5,11.5,-0.6400855854744343
-32.5,12.5,-4.762524643703898
-32.5,13.5,-2.782334018259494
-32.5,14.5,-1.0289212984228584
-32.5,15.5,-2.379856020240508
-32.5,16.5,-0.5487040090175661
-32.5,17.5,0.9921247336855306
-32.5,29.5,-4.837183392797973
-32.5,30.5,-2.934942939525068
-32.5,31.5,-1.035839082940769
-32.5,32.5,1.6783172714217365
-32.5,33.5,-0.13665097939065873
-32.5,34.5,1.3697238132110625
-32.5,35.5,-1.9560933675953294
-32.5,36.5,-0.14904608131878128
-32.5,37.5,-0.16603472452437362
-32.5,38.5,-0.5784951408111549
-32.5,39.5,-0.6916133534482789
-32.5,40.5,
-32.5,41.5,-0.851301286630493
-32.5,42.5,-0.946867039396512
-32.5,43.5,0.5614575622949989
-32.5,44.5,1.5490337043213627
-32.5,45.5,-0.4382126130491999
-32.5,46.5,-1.4651484701879873
-32.5,47.5,
-32.5,48.5,1.0979562431059664
-32.5,49.5,1.0799026382707329
-32.5,50.5,3.227592354452611
-32.5,51.5,-0.6486669039792874
-32.5,52.5,2.732259887192585
-32.5,53.5,2.286173464279781
-32.5,54.5,-0.29972050923664284
-32.5,55.5,2.1952052206274386
-32.5,56.5,1.0921243036044217
-32.5,57.5,1.8717496931219912
-32.5,58.5,0.04907103423543013
-32.5,59.5,1.2275624036216275
-32.5,60.5,2.915196997570103
-32.5,61.5,-0.14878431792706692
-32.5,62.5,2.175735532405737
-32.5,63.5,4.100620117257783
-32.5,64.5,0.4674254296638498
-32.5,65.5,
-32.5,66.5,1.040080224072149
-32.5,67.5,0.0561711787153687
-32.5,68.5,0.3379096424557346
-32.5,69.5,1.5653064883055245
-32.5,70.5,4.230085320165106
-32.5,71.5,3.8378927654193795
-32.5,72.5,2.9546344368156383
-32.5,73.5,1.9357394223187132
-32.5,74.5,3.808445920750964
-32.5,75.5,2.1720154524738984
-32.5,76.5,2.9539479854599957
-32.5,77.5,1.9918346605027981
-32.5,78.5,1.470857583107179
-32.5,79.5,0.7213768472105695
-32.5,80.5,2.1589724848897607
-32.5,81.5,0.9405511391748469
-32.5,82.5,-0.7425355747406366
-32.5,83.5,-1.9057717060799
-32.5,84.5,2.4189157256002805
-32.5,85.5,3.909791089225692
-32.5,86.5,0.41198870625332873
-32.5,87.5,1.9676513205688657
-32.5,88.5,1.7966353957202017
-32.5,89.5,2.776444317013185
-32.5,90.5,1.202376838447483
-32.5,91.5,3.16979727967783
-32.5,92.5,3.587828436972618
-32.5,93.5,0.9229139026359707
-32.5,94.5,-1.160621015109783
-32.5,95.5,-1.1818508281365112
-32.5,96.5,
-32.5,97.5,-1.05788655672512
-32.5,98.5,0.28044749075424935
-32.5,99.5,4.207249586923351
-32.5,100.5,1.397154383725626
-32.5,101.5,1.044112024325095
-32.5,102.5,0.8969037528609931
-32.5,103.5,-1.3138220408144416
-32.5,104.5,0.029091504692329906
-32.5,105.5,4.179616329848153
-32.5,106.5,-5.876081062681457
-32.5,107.5,-10.919012446419472
-32.5,108.5,-7.269286139088005
-32.5,109.5,-12.36234887649303
-32.5,110.5,-18.488595825768506
-32.5,111.5,-13.65576952202305
-32.5,112.5,-14.37419001758972
-32.5,113.5,-11.664071490364837
-32.5,114.5,
-32.5,115.5,-10.482139671345584
-32.5,127.5,2.3727708357404396
-32.5,128.5,14.53210739269592
-32.5,129.5,
-32.5,130.5,10.108005456198669
-32.5,131.5,3.2762340433835924
-32.5,132.5,11.138481154098223
-32.5,133.5,12.318521798796347
-32.5,152.5,4.136222677184678
-32.5,153.5,-3.020706002189449
-32.5,154.5,6.331985511819484
-32.5,155.5,-6.3318170941004706
-32.5,156.5,
-32.5,157.5,-2.4623995384669453
-32.5,158.5,-0.03587222918006461
-32.5,159.5,-3.6492745137547367
-32.5,160.5,0.9333098278960641
-32.5,161.5,0.02574312403707779
-32.5,162.5,-0.9324642858603873
-32.5,163.5,0.3412003695851027
-32.5,164.5,0.8176772385372679
-32.5,165.5,
-32.5,166.5,-11.578074292923423
-32.5,167.5,-0.778770732143963
-32.5,168.5,-2.743699984985419
